n.text,n.type
"""<@U13DMNLRL> has joined the channel""","""message"""
"""<@U13DX379R> has joined the channel""","""message"""
"""<@U13FW851B> has joined the channel""","""message"""
"""<@U13GRM8UU> has joined the channel""","""message"""
"""<@U13JRF2LE> has joined the channel""","""message"""
"""<@U13KV1FHQ> has joined the channel""","""message"""
"""<@U13KAU7C4> has joined the channel""","""message"""
"""<@U13LKKSQZ> has joined the channel""","""message"""
"""<@U13MEBGTU> has joined the channel""","""message"""
"""<@U13A0QT5M> has joined the channel""","""message"""
"""<@U13AW56JC> has joined the channel""","""message"""
"""<@U1354GCNS> has joined the channel""","""message"""
"""<@U135KDRBJ> has joined the channel""","""message"""
"""<@U137CK6F6> has joined the channel""","""message"""
"""<@U12S4G1F0> has joined the channel""","""message"""
"""<@U12T9R327> has joined the channel""","""message"""
"""<@U12V33WNS> has joined the channel""","""message"""
"""<@U130BG60Z> has joined the channel""","""message"""
"""<@U1352LLGN> has joined the channel""","""message"""
"""<@U12GRDJ3H> has joined the channel""","""message"""
"""<@U12HU303U> has joined the channel""","""message"""
"""<@U12KT4YFR> has joined the channel""","""message"""
"""<@U12KV7308> has joined the channel""","""message"""
"""<@U12L2N6Q1> has joined the channel""","""message"""
"""<@U124T426P> has joined the channel""","""message"""
"""<@U127CBXLP> has joined the channel""","""message"""
"""<@U127JV8KF> has joined the channel""","""message"""
"""<@U12DJD5HU> has joined the channel""","""message"""
"""<@U11QW1S0M> has joined the channel""","""message"""
"""<@U11QE6XEX> has joined the channel""","""message"""
"""<@U11SGF97C> has joined the channel""","""message"""
"""<@U11S3EELE> has joined the channel""","""message"""
"""<@U11U9R80Z> has joined the channel""","""message"""
"""<@U11UE8UUU> has joined the channel""","""message"""
"""<@U11UQ3551> has joined the channel""","""message"""
"""<@U124QRLUS> has joined the channel""","""message"""
"""<@U124ULRRP> has joined the channel""","""message"""
"""<@U124WKDU0> has joined the channel""","""message"""
"""<@U11F3MPBP> has joined the channel""","""message"""
"""<@U11G3GU92> has joined the channel""","""message"""
"""<@U11H7KQLE> has joined the channel""","""message"""
"""<@U11KURZH6> has joined the channel""","""message"""
"""<@U11MFA0JY> has joined the channel""","""message"""
"""<@U11PH3XSM> has joined the channel""","""message"""
"""<@U11PSJLS1> has joined the channel""","""message"""
"""<@U11NAGFMH> has joined the channel""","""message"""
"""<@U11B0HE8Y> has joined the channel""","""message"""
"""<@U11B3C9B7> has joined the channel""","""message"""
"""<@U11B3D2LD> has joined the channel""","""message"""
"""<@U11B8T5K8> has joined the channel""","""message"""
"""<@U11BUEH6W> has joined the channel""","""message"""
"""<@U11BH41M4> has joined the channel""","""message"""
"""<@U11BNJMBN> has joined the channel""","""message"""
"""<@U11BZQCFJ> has joined the channel""","""message"""
"""<@U11CE98RG> has joined the channel""","""message"""
"""<@U11CA3YLQ> has joined the channel""","""message"""
"""<@U11D40B41> has joined the channel""","""message"""
"""<@U11D9VDUG> has joined the channel""","""message"""
"""<@U119PR4F6> has joined the channel""","""message"""
"""<@U10TMV6F5> has joined the channel""","""message"""
"""<@U10TXBF99> has joined the channel""","""message"""
"""<@U110ANSD6> has joined the channel""","""message"""
"""<@U110MHEVB> has joined the channel""","""message"""
"""<@U114Q3ZHA> has joined the channel""","""message"""
"""<@U115W850X> has joined the channel""","""message"""
"""<@U116NQB5Y> has joined the channel""","""message"""
"""<@U116MC9QX> has joined the channel""","""message"""
"""<@U10JW0D5G> has joined the channel""","""message"""
"""<@U10JUNYQL> has joined the channel""","""message"""
"""<@U10KG9ND8> has joined the channel""","""message"""
"""<@U10MA6YG0> has joined the channel""","""message"""
"""<@U10MUTLQ1> has joined the channel""","""message"""
"""<@U10QJLS3G> has joined the channel""","""message"""
"""<@U10RX9K8R> has joined the channel""","""message"""
"""<@U10U2NJ15> has joined the channel""","""message"""
"""<@U108745DG> has joined the channel""","""message"""
"""<@U1082P6C9> has joined the channel""","""message"""
"""<@U1088ENMB> has joined the channel""","""message"""
"""<@U108YD6LR> has joined the channel""","""message"""
"""<@U109460U8> has joined the channel""","""message"""
"""<@U109V9D33> has joined the channel""","""message"""
"""<@U10AQ8BUP> has joined the channel""","""message"""
"""<@U10C1F4TU> has joined the channel""","""message"""
"""<@U10CVPL7R> has joined the channel""","""message"""
"""<@U0ZUZ65MF> has joined the channel""","""message"""
"""<@U0ZV0DL5P> has joined the channel""","""message"""
"""<@U0ZV0EJSV> has joined the channel""","""message"""
"""<@U0ZUWCPNH> has joined the channel""","""message"""
"""<@U0ZUVDSK1> has joined the channel""","""message"""
"""<@U0ZUUBHQ8> has joined the channel""","""message"""
"""<@U0ZTEE3A7> has joined the channel""","""message"""
"""<@U0ZUWQ10V> has joined the channel""","""message"""
"""<@U0ZUVLWB1> has joined the channel""","""message"""
"""<@U0ZUUFB4Y> has joined the channel""","""message"""
"""<@U0ZUX2753> has joined the channel""","""message"""
"""<@U0ZV18SSV> has joined the channel""","""message"""
"""<@U0ZUW5ZSB> has joined the channel""","""message"""
"""<@U0ZULP76Y> has joined the channel""","""message"""
"""<@U0ZTF9DJP> has joined the channel""","""message"""
"""<@U0ZTF9GSX> has joined the channel""","""message"""
"""<@U0ZUWL0J3> has joined the channel""","""message"""
"""<@U0ZV8559Q> has joined the channel""","""message"""
"""<@U0ZUWQDGX> has joined the channel""","""message"""
"""<@U0ZUY0X0D> has joined the channel""","""message"""
"""<@U0ZTFPQAX> has joined the channel""","""message"""
"""<@U0ZUQFK54> has joined the channel""","""message"""
"""<@U0ZV99NQJ> has joined the channel""","""message"""
"""<@U0ZUN6T44> has joined the channel""","""message"""
"""<@U0ZUT26QN> has joined the channel""","""message"""
"""<@U0ZUT49SA> has joined the channel""","""message"""
"""<@U0ZUT9PKQ> has joined the channel""","""message"""
"""<@U0ZVBQT0A> has joined the channel""","""message"""
"""<@U0ZV0EH8F> has joined the channel""","""message"""
"""<@U0ZV5SFA5> has joined the channel""","""message"""
"""<@U0ZUUNWJ2> has joined the channel""","""message"""
"""<@U0ZUUP1BQ> has joined the channel""","""message"""
"""<@U0ZV3RUMT> has joined the channel""","""message"""
"""<@U0ZV529EH> has joined the channel""","""message"""
"""<@U0ZVBHKH7> has joined the channel""","""message"""
"""<@U0ZTRHF51> has joined the channel""","""message"""
"""<@U1007DXPC> has joined the channel""","""message"""
"""<@U0ZV9T848> has joined the channel""","""message"""
"""<@U10048WKB> has joined the channel""","""message"""
"""<@U0ZV8EFQE> has joined the channel""","""message"""
"""<@U100CP64S> has joined the channel""","""message"""
"""<@U10084X89> has joined the channel""","""message"""
"""<@U1002EX3J> has joined the channel""","""message"""
"""<@U100ANFNV> has joined the channel""","""message"""
"""<@U100JAVT4> has joined the channel""","""message"""
"""<@U10070K0W> has joined the channel""","""message"""
"""<@U100V7S0J> has joined the channel""","""message"""
"""<@U100L2K5M> has joined the channel""","""message"""
"""<@U100SEJQ1> has joined the channel""","""message"""
"""<@U100REEH2> has joined the channel""","""message"""
"""<@U1018J9SM> has joined the channel""","""message"""
"""<@U101NQ3RQ> has joined the channel""","""message"""
"""<@U1003RQUB> has joined the channel""","""message"""
"""<@U101PHVV5> has joined the channel""","""message"""
"""<@U101ZCFCL> has joined the channel""","""message"""
"""<@U102W2KTL> has joined the channel""","""message"""
"""<@U102VQ6KT> has joined the channel""","""message"""
"""<@U103141M3> has joined the channel""","""message"""
"""<@U102WQ8MU> has joined the channel""","""message"""
"""<@U1038NXL5> has joined the channel""","""message"""
"""<@U103D3SK1> has joined the channel""","""message"""
"""<@U103STM41> has joined the channel""","""message"""
"""<@U102CQ6D9> has joined the channel""","""message"""
"""<@U104A4FB6> has joined the channel""","""message"""
"""<@U105A531A> has joined the channel""","""message"""
"""<@U105Q0ADU> has joined the channel""","""message"""
"""<@U105XPZGW> has joined the channel""","""message"""
"""<@U106XE19Q> has joined the channel""","""message"""
"""<@U106LN8D6> has joined the channel""","""message"""
"""<@U107A053J> has joined the channel""","""message"""
"""<@U10788WMU> has joined the channel""","""message"""
"""<@U107J8VEK> has joined the channel""","""message"""
"""<@U107JRSP2> has joined the channel""","""message"""
"""<@U0ZFB3D6X> has joined the channel""","""message"""
"""<@U0ZHZ5XBQ> has joined the channel""","""message"""
"""<@U0ZJNB43C> has joined the channel""","""message"""
"""<@U0ZJDJ5NG> has joined the channel""","""message"""
"""<@U0ZPSLG1E> has joined the channel""","""message"""
"""<@U0ZQZPPGR> has joined the channel""","""message"""
"""<@U0ZQP7KKM> has joined the channel""","""message"""
"""<@U0ZR1TJ91> has joined the channel""","""message"""
"""<@U0ZDJ91FS> has joined the channel""","""message"""
"""<@U0ZDQ1QEA> has joined the channel""","""message"""
"""<@U0ZDWGFQ8> has joined the channel""","""message"""
"""<@U0ZE201FA> has joined the channel""","""message"""
"""<@U0ZFUN0QG> has joined the channel""","""message"""
"""<@U0ZFVER0Q> has joined the channel""","""message"""
"""<@U0ZAU3ZP0> has joined the channel""","""message"""
"""<@U0ZB1PKRB> has joined the channel""","""message"""
"""<@U0ZBCQNHY> has joined the channel""","""message"""
"""<@U0ZB6UF4Z> has joined the channel""","""message"""
"""<@U0ZB199HC> has joined the channel""","""message"""
"""<@U0ZBT12QZ> has joined the channel""","""message"""
"""<@U0ZBRS84E> has joined the channel""","""message"""
"""<@U0ZC0540G> has joined the channel""","""message"""
"""<@U0ZC47B8D> has joined the channel""","""message"""
"""<@U0ZC23ARW> has joined the channel""","""message"""
"""<@U0ZCFRH4J> has joined the channel""","""message"""
"""<@U0ZC5K9E1> has joined the channel""","""message"""
"""<@U0ZC43XUY> has joined the channel""","""message"""
"""<@U0ZCDKZDK> has joined the channel""","""message"""
"""<@U0Z7P238A> has joined the channel""","""message"""
"""<@U0Z9FAELE> has joined the channel""","""message"""
"""<@U0YNWQMQF> has joined the channel""","""message"""
"""<@U0YPR04RL> has joined the channel""","""message"""
"""<@U0YQ6J831> has joined the channel""","""message"""
"""<@U0YQ8Q8N8> has joined the channel""","""message"""
"""<@U0YRPKUE4> has joined the channel""","""message"""
"""<@U0Z10EDFS> has joined the channel""","""message"""
"""<@U0YBUFUT0> has joined the channel""","""message"""
"""<@U0YCWL150> has joined the channel""","""message"""
"""<@U0YCU4JVD> has joined the channel""","""message"""
"""<@U0YEZGCBX> has joined the channel""","""message"""
"""<@U0YLV09S5> has joined the channel""","""message"""
"""<@U0Y3L8MMG> has joined the channel""","""message"""
"""<@U0Y2C0YKV> has joined the channel""","""message"""
"""<@U0Y87NC05> has joined the channel""","""message"""
"""<@U0XKBSW0K> has joined the channel""","""message"""
"""<@U0XMNMG6T> has joined the channel""","""message"""
"""<@U0XSWC6H2> has joined the channel""","""message"""
"""<@U0XGJKJBX> has joined the channel""","""message"""
"""<@U0XH41WA3> has joined the channel""","""message"""
"""<@U0X7D34EM> has joined the channel""","""message"""
"""<@U0WS05XT8> has joined the channel""","""message"""
"""<@U0WR0B7GB> has joined the channel""","""message"""
"""<@U0X1289Q9> has joined the channel""","""message"""
"""<@U0WGG3JT0> has joined the channel""","""message"""
"""<@U0WJSSEV9> has joined the channel""","""message"""
"""<@U0W6A856H> has joined the channel""","""message"""
"""<@U0W8AAVKR> has joined the channel""","""message"""
"""<@U0W8MGQ9G> has joined the channel""","""message"""
"""<@U0WBU3T9C> has joined the channel""","""message"""
"""<@U0WD5557A> has joined the channel""","""message"""
"""<@U0WEDSAF7> has joined the channel""","""message"""
"""<@U0W159R8C> has joined the channel""","""message"""
"""<@U0VLLFWPP> has joined the channel""","""message"""
"""<@U0VM4HV5H> has joined the channel""","""message"""
"""<@U0VE4H8SH> has joined the channel""","""message"""
"""<@U0VG7HU74> has joined the channel""","""message"""
"""<@U0VFPQQFQ> has joined the channel""","""message"""
"""<@U0VFPSQQ6> has joined the channel""","""message"""
"""<@U0VEFBSAF> has joined the channel""","""message"""
"""<@U0VEFD4SF> has joined the channel""","""message"""
"""<@U0VK4BFT9> has joined the channel""","""message"""
"""<@U0VJ3BYE7> has joined the channel""","""message"""
"""<@U0VL8BXK3> has joined the channel""","""message"""
"""<@U0UUPCP89> has joined the channel""","""message"""
"""<@U0V05ENA2> has joined the channel""","""message"""
"""<@U0V145HDH> has joined the channel""","""message"""
"""<@U0UF3NPJ7> has joined the channel""","""message"""
"""<@U0UH47T8C> has joined the channel""","""message"""
"""<@U0UJHN2GN> has joined the channel""","""message"""
"""<@U0UNWF0TW> has joined the channel""","""message"""
"""<@U0UP7GE8M> has joined the channel""","""message"""
"""<@U0U5D8XNV> has joined the channel""","""message"""
"""<@U0U5YKKMY> has joined the channel""","""message"""
"""<@U0U6D2S8H> has joined the channel""","""message"""
"""<@U0U74U1GB> has joined the channel""","""message"""
"""<@U0UAUSZMY> has joined the channel""","""message"""
"""<@U0UD26GGP> has joined the channel""","""message"""
"""<@U08J8R69J> has joined the channel""","""message"""
"""<@U0U1USTNJ> has joined the channel""","""message"""
"""<@U0U1XQ0CU> has joined the channel""","""message"""
"""<@U0TVCHK17> has joined the channel""","""message"""
"""<@U0U0SQPUH> has joined the channel""","""message"""
"""<@U0TPD3HJN> has joined the channel""","""message"""
"""<@U0TQE8T89> has joined the channel""","""message"""
"""<@U0TTP4D5F> has joined the channel""","""message"""
"""<@U0TS7MFD1> has joined the channel""","""message"""
"""<@U0TKEDBUG> has joined the channel""","""message"""
"""<@U0T23ES2C> has joined the channel""","""message"""
"""<@U0T2BHMRU> has joined the channel""","""message"""
"""<@U0T2VPECD> has joined the channel""","""message"""
"""<@U0T5R2PRN> has joined the channel""","""message"""
"""<@U0SRJGYSY> has joined the channel""","""message"""
"""<@U0SSYU747> has joined the channel""","""message"""
"""<@U0ST42TJT> has joined the channel""","""message"""
"""<@U0T0UMA1Y> has joined the channel""","""message"""
"""<@U0T0EQU6A> has joined the channel""","""message"""
"""<@U0T05G8TV> has joined the channel""","""message"""
"""<@U0SGBBG5T> has joined the channel""","""message"""
"""<@U0SJN9LUC> has joined the channel""","""message"""
"""<@U0SKBDXC2> has joined the channel""","""message"""
"""<@U0SK5563S> has joined the channel""","""message"""
"""<@U0SKZNX8V> has joined the channel""","""message"""
"""<@U0SN05CDV> has joined the channel""","""message"""
"""<@U0SNSFZPH> has joined the channel""","""message"""
"""<@U0SFKCMM0> has joined the channel""","""message"""
